category,sub_category,job_title,province,job_location,job_company,job_industry,job_finance,job_scale,job_welfare,job_salary_range,job_experience,job_education,job_skills,create_time
后端开发,Python,python开发工程师,浙江,杭州·滨江区·长河,新华三技术有限公司,计算机软件,不需要融资,10000人以上,通讯补贴，交通补助，餐补，五险一金，加班补助，年终奖，零食下午茶，补充医疗保险，定期体检，带薪年假，免费班车，节日福利，员工旅游,14-22K·14薪,3-5年,本科,Python,2024-08-31
后端开发,Python,python开发工程师,浙江,杭州·滨江区·长河,思考者科技,计算机服务,未融资,20-99人,零食下午茶，带薪年假，五险，股票期权，年终奖,8-13K,1年以内,大专,"Python,Flask,Django,Tornado,MongoDB,Redis",2024-08-31
后端开发,Python,软件开发工程师,浙江,杭州·上城区·九堡,中数智科,互联网,天使轮,20-99人,通讯补贴，员工旅游，高温补贴，股票期权，年终奖，生日福利，团建聚餐，带薪年假，法定节假日三薪，五险一金，餐补，夜班补助，加班补助，绩效奖金，零食下午茶，定期体检，节假日加班费，节日福利,10-15K·14薪,1-3年,本科,"C++,C",2024-08-31
后端开发,Python,python,浙江,杭州·滨江区·长河,华为终端有限公司,通信/网络设备,不需要融资,10000人以上,员工旅游，定期体检，带薪年假，交通补助，零食下午茶，五险一金，免费班车，节日福利，补充医疗保险，通讯补贴，住房补贴，加班补助，股票期权，年终奖,15-30K·14薪,经验不限,本科,"Python,Django",2024-08-31
后端开发,Python,python编程老师【五险一金 就近校区沟通】,浙江,杭州·余杭区·西溪,创想童年,学前教育,已上市,100-499人,五险一金，节日福利，加班补助，股票期权，全勤奖，年终奖，定期体检，员工旅游，带薪年假,10-15K,1-3年,大专,"爬虫,Python,计算机相关专业,数学/统计相关专业",2024-08-31
后端开发,Python,网络安全开发工程师-python/golang,浙江,杭州·滨江区·长河,海康威视,计算机软件,已上市,10000人以上,通讯补贴，生日福利，餐补，免息住房借款，补充医疗保险，高温补贴，股票期权，团建聚餐，带薪年假，定期体检，交通补助，五险一金，免费班车，年终奖,20-35K·15薪,3-5年,本科,"Python,Golang,爬虫经验",2024-08-31
后端开发,Python,软件开发工程师（接受应届无经验，OD）,浙江,杭州·滨江区·长河,华为,计算机软件,不需要融资,10000人以上,股票期权，意外险，保底工资，免费班车，法定节假日三薪，交通补助，年终奖，夜班补助，补充医疗保险，定期体检，餐补，五险一金，员工旅游，节日福利，零食下午茶，绩效奖金，加班补助，节假日加班费,14-28K·14薪,经验不限,本科,"Python,C++,C,PyTorch,TensorFlow",2024-08-31
后端开发,Python,全栈开发工程师(J10337),浙江,杭州·西湖区·古荡,杰峰科技,智能硬件,不需要融资,1000-9999人,免费班车，五险一金，带薪年假，宿舍有空调，员工旅游，带薪年假，节日福利，员工旅游，工龄奖，生日福利，全勤奖，保底工资，餐补，保底工资，团建聚餐，绩效奖金，股票期权，年终奖，定期体检，团建聚餐,20-30K·14薪,3-5年,本科,"Python,Golang,Nginx,Docker,Kubernetes,Redis,,,,",2024-08-31
后端开发,Python,python高级开发工程师,浙江,杭州·滨江区·长河,华为,计算机软件,不需要融资,10000人以上,意外险，补充医疗保险，餐补，零食下午茶，交通补助，法定节假日三薪，定期体检，节日福利，保底工资，加班补助，股票期权，免费班车，绩效奖金，年终奖，员工旅游，五险一金，节假日加班费，夜班补助,20-35K·16薪,3-5年,本科,"Python,Django,Kafka,MySQL,Hadoop",2024-08-31
后端开发,Python,python工程师,浙江,杭州·滨江区·长河,元乙智能,互联网,天使轮,20-99人,五险一金，零食下午茶，团建聚餐，生日福利，餐补，节日福利，全勤奖，股票期权，绩效奖金，年终奖，带薪年假,16-20K,5-10年,本科,"Python,Java,Django,PyTorch,MySQL,机器学习经验",2024-08-31
后端开发,Python,高级后端工程师,浙江,杭州·临平区·九堡,浙江水科,智能硬件,A轮,20-99人,五险，通讯补贴，员工旅游，餐补，节日福利，加班补助，年终奖，交通补助,9-14K,5-10年,本科,"后端,数据开发,计算机相关专业,Python,Docker,MySQL",2024-08-31
后端开发,Python,Python助教老师（双休/五险一金）-仓前,浙江,杭州·余杭区·仓前,小码教育,在线教育,C轮,1000-9999人,年终奖，五险一金，零食下午茶，员工旅游，有无线网，节日福利，股票期权，带薪年假,7-10K·13薪,经验不限,本科,"辅导老师,少儿编程老师",2024-08-31
后端开发,Python,高级python开发工程师,浙江,杭州·西湖区·西溪,微风企科技,大数据,A轮,100-499人,免费班车，五险一金，定期体检，交通补助，带薪年假，股票期权，零食下午茶，工龄奖，有无线网，生日福利，加班补助，绩效奖金，团建聚餐，底薪加提成，节日福利，年终奖，员工旅游,15-25K,3-5年,本科,"后端,Python,计算机相关专业",2024-08-31
后端开发,Python,python开发（网络）-外包大厂,浙江,杭州·西湖区·西溪,卓越际联科技有限公司,人力资源服务,1000-9999人,无,,10-14K,5-10年,本科,"Python,Django,MySQL,DPDK,DPVS",2024-08-31
后端开发,Python,算法交易工程师,浙江,杭州·上城区·钱江新城,弈宸基金,基金,不需要融资,20-99人,底薪加提成，绩效奖金，节日福利，免费工装，带薪年假，年终奖，餐补，五险一金，全勤奖，零食下午茶，员工旅游，团建聚餐，生日福利,15-30K·14薪,1-3年,本科,"Python,Pandas,Spark,Linux开发/部署经验",2024-08-31
后端开发,Python,机器学习平台开发工程师,浙江,杭州,诚云科技,互联网,不需要融资,500-999人,餐补，免费班车，年终奖，补充医疗保险，带薪年假，定期体检，五险一金，团建聚餐，节日福利,15-25K·15薪,1-3年,本科,"Python,Java,机器学习经验,云计算经验",2024-08-31
后端开发,Python,全栈开发(Python),浙江,杭州,云迪,互联网,不需要融资,20-99人,定期体检，法定节假日三薪，员工旅游，加班补助，生日福利，带薪年假，节日福利，节假日加班费，团建聚餐，五险一金，零食下午茶，年终奖，保底工资，股票期权,170-250元/天,5天/周,3个月,"后端,Python,Flask,计算机相关专业,全栈开发经验,",2024-08-31
后端开发,Python,后端开发工程师（音视频）,浙江,杭州·余杭区·海创园,像衍科技,计算机软件,天使轮,20-99人,绩效奖金，五险一金，生日福利，团建聚餐，带薪年假，节日福利，交通补助,12-20K,3-5年,本科,"Python,云计算经验,音视频开发经验",2024-08-31
后端开发,Python,python开发工程师,浙江,杭州·滨江区·长河,中软国际,计算机软件,已上市,10000人以上,加班补助，带薪年假，零食下午茶，年终奖，节日福利，定期体检，免费班车，五险一金，员工旅游，餐补,10-15K·13薪,1-3年,本科,"后端,Python,Django,Flask",2024-08-31
后端开发,Python,Python,浙江,杭州·余杭区·勾庄,杭州守心智能,计算机软件,0-20人,无,,15-25K·13薪,3-5年,本科,"Python,Docker,Elasticsearch,TensorFlow,Redis,,,,,",2024-08-31
后端开发,Python,python开发,浙江,杭州·滨江区·长河,杭州七凌,计算机服务,不需要融资,500-999人,五险一金,10-15K,1-3年,本科,"Python,Django,MySQL,团队管理经验",2024-08-31
后端开发,Python,大模型Prompt工程师,浙江,杭州·余杭区·仓前,杭州斑头雁智能科技,计算机软件,A轮,20-99人,年终奖，零食下午茶，定期体检，员工旅游，节日福利，五险一金，团建聚餐，节假日加班费，股票期权，生日福利，法定节假日三薪，带薪年假,15-25K·13薪,3-5年,本科,"MySQL,接受无前端经验/技能,Ai,其他,Prompt,,",2024-08-31
后端开发,Python,rpa专员,浙江,杭州·萧山区·钱江世纪城,义乌西邦网络,电子商务,不需要融资,100-499人,生日福利，宿舍有空调，零食下午茶，工龄奖，包住，团建聚餐，定期体检，节日福利，五险一金,15-20K,1-3年,本科,"Python,Java",2024-08-31
后端开发,Python,python高级开发工程师,浙江,杭州,上海杏和,计算机软件,100-499人,无,五险一金，节日福利，餐补，年终奖，股票期权，员工旅游，通讯补贴，带薪年假,12-24K·13薪,3-5年,本科,"Python,团队管理经验",2024-08-31
后端开发,Python,算法工程师,浙江,杭州·钱塘区·和达东东城,品览数据,大数据,A轮,20-99人,绩效奖金，零食下午茶，年终奖，股票期权，带薪年假，生日福利，免费班车，定期体检，团建聚餐，节日福利，员工旅游，补充公积金，交通补助，五险一金,18-25K,3-5年,本科,"Python,Docker,MySQL,微服务经验,图形学",2024-08-31
后端开发,Python,RPA开发实习生,浙江,杭州·滨江区·西兴,浙江踏云鞋业有限公司,新零售,未融资,100-499人,底薪加提成，节日福利，零食下午茶，团建聚餐，绩效奖金，全勤奖，工龄奖，五险一金，带薪年假，生日福利,3-5K,经验不限,本科,"Python,Kafka,MySQL,爬虫经验,影刀,RPA",2024-08-31
后端开发,Python,高级python开发工程师,浙江,杭州·余杭区·仓前,数环科技,企业服务,A轮,20-99人,餐补，全额公积金，底薪加提成，团建聚餐，五险一金，节日福利，年终奖，带薪年假，股票期权,10-15K,3-5年,本科,"Python,Pandas,Django,Flask,MySQL,MongoDB,,",2024-08-31
后端开发,Python,python后端开发工程师,浙江,杭州·上城区·望江,漠坦尼,信息安全,未融资,100-499人,通讯补贴，团建聚餐，餐补，五险一金，定期体检，年终奖，节日福利，带薪年假，朝九晚五,10-12K,3-5年,本科,"Python,Django,MySQL",2024-08-31
后端开发,Python,python高级开发工程师,浙江,杭州·余杭区·金家渡,圣庭生物,医疗健康,不需要融资,100-499人,餐补，员工旅游，带薪年假，年终奖，住房补贴，五险一金，定期团建，零食下午茶，定期体检，股票期权，节日福利,16-22K,5-10年,本科,"Python,Java,Linux开发/部署经验",2024-08-31
后端开发,Python,装备资深工程师,浙江,杭州,某大型互联网数字技术服务商公司,互联网,不需要融资,10000人以上,团建聚餐，定期体检，年终奖，意外险，交通补助，员工旅游，节日福利，股票期权，免费班车，补充医疗保险，绩效奖金，通讯补贴，零食下午茶，餐补，保底工资，五险一金，带薪年假，法定节假日三薪，加班补助,30-50K·14薪,5-10年,本科,"Python,Linux开发/部署经验",2024-08-31
后端开发,.NET,软件工程师,浙江,杭州,浙江元筑重科,机械设备/机电/重工,不需要融资,20-99人,包住，包吃，绩效奖金，五险一金,13-25K,5-10年,本科,C#,2024-08-31
后端开发,.NET,.net开发工程师,浙江,杭州·上城区·九堡,微诚出海,电子商务,不需要融资,100-499人,生日福利，节日福利，带薪年假，员工旅游，法定节假日三薪，定期体检，绩效奖金，五险一金，年终奖，团建聚餐，零食下午茶，节假日加班费，全勤奖，股票期权，包吃,12-20K,1-3年,大专,".NET Core,跨境erp系统,大型B/S",2024-08-31
后端开发,.NET,资深后端开发工程师,浙江,杭州·滨江区·浦沿,博日科技,医疗健康,不需要融资,500-999人,定期体检，节日福利，通讯补贴，免费停车位，五险一金，包吃，补充医疗保险，加班补助，带薪年假，员工旅游，年终奖，免费班车,20-30K,5-10年,本科,".NET Core,.NET,C#,.NET开发经验,计算机相关专业,",2024-08-31
后端开发,.NET,软件开发 （MES系统）,浙江,杭州·萧山区·临浦,杭州科百特过滤器材,其他行业,不需要融资,1000-9999人,年终奖，免费班车，团建聚餐，员工旅游，法定节假日三薪，通讯补贴，保底工资，定期体检，高温补贴，带薪年假，节假日加班费，股票期权，意外险，宿舍有空调，住房补贴，交通补助，节日福利，五险一金，免费宿舍，绩效奖金,10-15K·13薪,1-3年,本科,".NET Core,C#,MySQL/SQL Server/Oracle",2024-08-31
后端开发,.NET,.NET,浙江,杭州,某中型计算机软件公司,计算机软件,100-499人,无,,15-25K,3-5年,本科,".NET,MySQL/SQL Server/Oracle,C#",2024-08-31
后端开发,.NET,.NET软件工程师,浙江,杭州·余杭区·仓前,网尽科技,计算机软件,未融资,20-99人,节日福利，年终奖，员工旅游，五险一金，餐补，加班补助,7-10K·13薪,1-3年,本科,"C#,服务端开发经验,MySQL,.NET,.NET开发经验,,,,,,",2024-08-31
后端开发,.NET,.NET桌面软件开发工程师,浙江,杭州·萧山区·奥体中心,天健,财务/审计/税务,不需要融资,1000-9999人,员工俱乐部，节日福利，通讯补贴，定期体检，全勤奖，员工旅游，带薪年假，交通补助，五险一金，年终奖,15-25K,3-5年,本科,"WPF,MySQL,C#,Windows,Winform,SQL Server,,",2024-08-31
后端开发,.NET,.NET,浙江,杭州,杭州某小型计算机软件公司,计算机软件,A轮,20-99人,有无线网，节假日加班费，加班补助，高温补贴，免费工装，保底工资，节日福利，夜班补助，团建聚餐，绩效奖金，法定节假日三薪，带薪年假，生日福利，员工旅游，股票期权，五险一金，年终奖，零食下午茶,20-21K,3-5年,本科,".NET,C#,.NET开发经验",2024-08-31
后端开发,.NET,U9主管(湖州),浙江,杭州·拱墅区·北景园,兆弟,建筑材料,未融资,1000-9999人,员工旅游，婚生福利，节日福利，带薪年假，年终奖,15-25K,5-10年,大专,".NET,C#,ERP系统开发经验",2024-08-31
后端开发,.NET,高级.NET开发,浙江,杭州,某知名计算机软件公司,计算机软件,未融资,1000-9999人,餐补，带薪年假，免费班车，年终奖，定期体检，五险一金，节日福利，补充医疗保险,22-30K·14薪,5-10年,本科,".NET,C#,MySQL/SQL Server/Oracle,.NET开发经验,,,,",2024-08-31
后端开发,.NET,.net 接口开发（双休+年终奖+需要出差）,浙江,杭州·西湖区·西溪,禾连健康,医疗健康,B轮,100-499人,五险一金，带薪年假，年终奖，节日福利，生日福利，股票期权，员工旅游，零食下午茶，定期体检，团建聚餐,10-15K,3-5年,大专,".NET,MySQL/SQL Server/Oracle,.NET开发经验",2024-08-31
